,Unnamed: 0,overall,reviewerID,asin,reviewerName,reviewText
766,766,5,AWVQ41UJTQGRB,0001384198,Margee Berkemeir,This story never gets old!
767,767,5,A1UQMBSG17AU3A,0001384198,Matthew McDaniels,"It's smaller than I expected - only about 4""x4""."
768,768,5,A2ASPNZ3U8UKV0,0001384198,GLORIA GOLIK,great gift for little ones
769,769,5,A22HF6I6VBQ39H,0001384198,MARY F,HAD THIS BOOK FOR MY CHILDREN WAS GLAD TO BE ABLE TO FIND IT FOR MY GREAT GRANDDAUGHTER
770,770,4,A23D1V5W79COQD,0001384198,DarlingFindz,You can tell this was printed a while ago. Clean and in excellent shape.
771,771,5,A29JZ68RPB0GI5,0001384198,apprieto,"My 3 year old just loves this book: illustrations, narrative and overall message. It's a 'must read' for bedtime since he got it."
772,772,5,A3TLN5GTVHNIJR,0001384198,Amazon Customer,I grew up reading this and my kids love it too!
773,773,5,A14LWKO54NMXVG,0001384198,Mike Sims,Gift for a Neice. I have not seen it.
774,774,1,A29K4NZLQCP70Z,0001384198,KDH,"Book was in poor shape, cover was messed up and the inside is held together by tape. Was not accurately portrayed in the item description."
775,775,5,A3909NFMOV9SP3,0001384198,lindsey,Excellent book with excellent message!
776,776,4,A3EVAMUOY927GC,0001384198,angela  H.,"I was expecting the large book, so I was shocked when I received this tiny book!
I forgot to check the measurements. It ended up a great addition to a baby gift."
777,777,5,A7EIPHPRZ3HTG,0001384198,Tem,"Great book, especially unabridged."
778,778,5,AQV9SONX39C7I,0001384198,Grandmaof2,A classic to live by! A lesson for all children.
779,779,5,A1JIOLMKKK97QS,0001384198,Rebecca S. May,"Loved it, and so did my granddaughter!"
780,780,5,AN1J63Q52R0K2,0001384198,Shopper2011,My 2 year old is obsessed with trains and loved this book!
781,781,5,A38OT4PN77R1W7,0001384198,Bobbe Allender,This was a favorite book of my childhood. My original copy had long disappeared and I just really wanted the book and its message back in my collection. None of us are too old to absorb the messages that it brings. I'd suggest one copy for all grandparents and a additional copies as gifts for each grandchild. Actually ir would make a great graduation gift in todays world.
782,782,5,A3GFWAY5YADZLV,0001384198,nicole22654,Super cute classic children book. My son loves it
783,783,5,A2N898S1Y23L7G,0001384198,Christine Marcelino,So small. Story is changed
784,784,5,A154T3VBRMO2X4,0001384198,Barb Beaver,Exactly what I hoped for
785,785,5,A2KS0P2E4Z45S0,0001384198,NKE,PERFECT!
786,786,5,AFRJL6YCQ2BMU,0001384198,Amiel S. Carty,"Classic Tale for the kids, You CAN Do it"
787,787,5,A17O5TWF4H1VNU,0001384198,Pleased customer,"Bought for a shower gift, a favorite"
788,788,3,A18XFNA3GRDBXC,0001384198,mbl,"I don't remember this book being so boring as a kid hahaha.  Seems to ramble on in my opinion.  My son likes it, so I guess thats all that matter!"
789,789,5,A9BJUYI09FUK9,0001384198,;0,My son loves this book.
790,790,5,AHUCISZ7DKIZ9,0001384198,Ashley,Perfect book for all your little train lovers.
791,791,5,A2QBNRAR61JOL6,0001384198,Natalie Holland,This book is a classic and always has been one of my favorites. Def a must have when it comes to buying books for kids.
792,792,5,A9S5R1KBUBWU2,0001384198,Jennifer Design,"awesome book. i purchased this for my little nephew, but i think my (adult) sister loves this book more than he does.... probably because it's a throw back to our childhood..... not sure, but was a very good purchase. :)"
793,793,2,A1T8UDXBW9J8EA,0001384198,D. Clancy,"Sure, my kid loves it. But I can see why they have published multiple abridged versions. The original text is awkward and wordy. The story structure is also all wrong. There are three antagonist engines before the hero is introduced when two would do the job. Each time and engine stops they repeat the same wordy sentence. And only at the last ""bad"" engine do they introduce the gimmick of the book which everyone remembers -- where engines puff their thoughts in short little sentences. It would make a lot more sense if all the engines talked like the hero in short puffs.

The layout is also questionable. Long sentences break up between pages awkwardly and are hard to get out in a single breath.

Lastly, the hero's part and the Act III conclusion are way too short. It should have taken up a greater page count -- or maybe lose the tedious setup."
794,794,4,A2OOZN6YK52CSW,0001384198,jeff,Small copy. Good for travel.
795,795,5,A3DXNHM5KCYYF6,0001384198,Mikel Jo Davis,"Cute little book -- great grandchild will love hearing what ""Daddy"" liked so well.  Like new!"
796,796,5,ATO9XRWKWG13I,0001384198,Regina Ilusiva,Good product and good service.
797,797,5,A2O0Z1755KAUFR,0001384198,Dawn Dee,Loved this book. My son gave it to his father an wrote in it...Thank you for showing me I can...
798,798,5,A2SP8QZO0O7RG7,0001384198,CT,Classic says it all.
799,799,3,A3LTQIL6HIE30C,0001384198,james L. Johnson,Got this after a nostalgia surge (and losing all my Little Golden Books). Great to preserve the story and would not be something I'd mind being subjected to the inevitable crayons but I miss the heft and feel of a 'book' opening to a story.
800,800,3,AJ8BZ8DD26LCC,0001384198,agirlwithaguitar,"Beware - this is an ""abridged"" version, so you're not getting the whole classic story here. I wanted the full one, so was disappointed."
801,801,5,A15JS8R8FJMUE1,0001384198,Pat Carson,"This is a gorgeous book, with the perfect message for a precious little preemie who weighed under a pound at birth."
802,802,4,A2V0XTY1O4RL6P,0001384198,Amazon Customer,"FYI - this is the unabridged version.  I find this version a bit redundant, and prefer the abridged version."
803,803,5,A1KT9G4SXAFA7M,0001384198,Little Man&#039;s Mommy,Loved this book as a child and love reading it with my 4 year old son!
804,804,5,AFXR4S3XSSGE5,0001384198,octoberdancingrose,The book is nicely illustrated. My 3year old is engaged when we read this book. Excellent story!
805,805,3,A1IKBMMHMYC1V3,0001384198,lila,Cute book but it was missing the little train and had pen lines on the tracks in the book. It was used so I suppose it is normal.
806,806,5,AW4ZFHCWEJM7P,0001384198,nana,"What a classic, wanted my grands to read it"
807,807,5,ABH03DFDULJE,0001384198,Ashley,"Perfect size, great price."
808,808,5,A2Y7KTM0QC316C,0001384198,Michael G. Schwerman,I gave this book to a friend who could use some encouragement during a tough time in their life... It 's good for any age in life....
809,809,5,AM6BM0Y611KYO,0001384198,Sarah Weigand,"This is a favorite of mine from my childhood. My own daughter likes it now too. I especially like the positive message. ""I Think I Can!"" I remind her of this when she is frustrated and discouraged about things."
810,810,5,A3AY4G218NNKSR,0001384198,Matt K,"Great book. Sadly I didn't read that it's paperback so I cant let my little boy touch it till hes older, but still a great story."
811,811,5,A3MB703PW51RZD,0001384198,TCO,Just like my parents read to me when I was a child.
812,812,5,A29B2TOMJOUES3,0001384198,wordscapes,A classic that is great for grandkids.
813,813,5,A36MH7IYP143OG,0001384198,Peggy A Herron,Wonderful job
814,814,5,A1UZ3EJAVULZ8X,0001384198,Sylvia Hatcher,This was my son's favorite story as a very young boy and now I'm reading it to my great-grandson.  A good lesson in trying hard.
815,815,2,A1ZMBTCI0VZKI3,0001384198,PhilipC,"It's a decent board book for kids, but it's only a fraction of the actual story. I was hoping to get the whole story that I remember reading as a kid."
816,816,1,AWU4MRRVVNJVY,0001384198,Stephanie M.,It's the size of a CD case. Don't bother ordering. Get the hardcover.
817,817,5,A2EUD38932MXQS,0001384198,angie,Wonderful Book!
818,818,1,A22DHJ5YAM310U,0001384198,Zahra Aman Niazi,"Disappointed! The book is small, text tiny, bad paper quality and the illustrations are not good (probably because of the size).. It was not a fun read for me or my son."
819,819,5,A1GKC6AWXGE2NF,0001384198,RuthieB,Classic
820,820,4,AHMEW8CEOVW5G,0001384198,Willms,"Nice rendition of the original. For those who have complained about them making the train a female, thinking that this was a change from the original, they should be aware that in the original Watty Piper version , the train was a female.  In many later versions however (including the ones I knew when I was a kid), the train was a male.  I am deducting a star since the cover on mine arrived with a tear."
821,821,5,A3NZNK37GA1WHT,0001384198,Natalie Ien,Excellent books!
822,822,5,A28TJ5QXCCVL0I,0001384198,Amanda Furno,"This is our families favorite story. We have read this book regularly, and often daily, for the last three years (since I had our first child). I'm especially glad to have this book on my kindle :)"
823,823,5,A1VAY42AJYS5K8,0001384198,CS RYCE,A classic for every child.
824,824,5,A1V589UJYARCPE,0001384198,John,This book is a timeless classic that everyone should read. The lessons learned from this story are priceless. The eBook version is absolutely great because all you need is a device with a kindle app on it to read at any time.
825,825,3,A3MKEO76CFKOM3,0001384198,SailorDon1,"This book is little, not your regular sized book."
826,826,5,A24S3SMGK0JMNM,0001384198,southern pastor,A great hardcover edition of the orginal story.
827,827,5,ANFBSAV2V9BZ0,0001384198,pam Hill,loved the size. a keepsake.
828,828,3,A2VHLCCTN36RHT,0001384198,Luckystar,"classic! but somewhat surprised at size of book, very very small"
829,829,5,A2C4TB7PIAES91,0001384198,Alyssa,"This is definitely the version I grew up with. Bought this as a baby shower gift, mom loves it."
830,830,3,A20LIUIS81UCXN,0001384198,KT,"Great book , but I have been waiting over 2 weeks for it. =("
831,831,2,A21I0NCVSIPKST,0001384198,superman77,somehow I did not look closely at first but the size of the book is very small. and the story is good but not as good as the movie that I watched. kind of simple this one. The drawings can be better too.
832,832,4,A3C8U8DJDMKF12,0001384198,Deborah McClain,Was disappointed it was such a small book.
833,833,5,A25PERLR5M4VZD,0001384198,Dianna Kuyper,"Great book for kids. It is a little more dinged up than I had expected, but it works"
834,834,5,A35XZZWYI8L6AL,0001384198,benna,Bought as a gift for a 3yr. old boy's birthday!  He loved it!
835,835,5,A27CK1O95WL8SM,0001384198,First Lady Laura,"I bought this for my 3 1/2 year old. He loves this book!! He actually listens when I read it. He's now at the point where he has almost memorized all the words and ""reads"" it to me instead."
836,836,5,A1LCGNI8CRT2GC,0001384198,"Ancient Activist, Aspiring Alchemist",This was purchased for a new great-grandchild. It was one of my favorite books as a small child and I'm hoping Scarlett will love it as well.  I was thrilled that the artwork was like the original.
837,837,5,A215A3141AIK0Q,0001384198,Juanita Lenore,arrived on time and as described
838,838,5,A2OTKKV354FH1R,0001384198,Leen,Perfect
839,839,3,A1130151M9EIPZ,0001384198,Love christmas season,I like the story but I didn't realize how small this book was. But it's a good size for toddlers.
840,840,5,AI0KTB9KWMPTJ,0001384198,Melanie B,My daughter reaaaaally loves Thomas. I've gotten her other train books and she likes them but always prefers her Thomas books. Until this one! This is probably her favorite book right now. It's such a classic! I remember loving it as a kid too. So happy I got it for her!
841,841,3,A2YXUUSSWPIDS1,0001384198,christy,I thought it was bigger.
842,842,5,A14KFAV4FBJ4AJ,0001384198,LGH,Classic
843,843,5,A1M4W6GH7YX2WW,0001384198,ArmyWife111,"Small book about 5""x5"" and was a perfect stocking stuffer.  My daughter loves loves loves trains and this is a great addition to her train books."
844,844,1,AQUT9PZZOHN3F,0001384198,Dibica,This was not what I expected. It was my least favorite version of this story that I have seen.
845,845,5,A3S52KVPOOTF36,0001384198,C Johnson,"Not my kids favorite book, but they do keep coming back to it time after time. Not as much as other books but they definitely come back to it and enjoy it.  The artwork is nice, not perfect, but very nice."
846,846,1,AAR6KYSQC2RDB,0001384198,martha green,The book was in poor shape. The cover was all wrinkled and someone actually wrote their name on the inside! That should have been revealed in the description.
847,847,5,A3BSN106915JX3,0001384198,Netty Nette,"Love the illustrations and love Watty Piper's telling of the story.  I know there are other versions out there, but this one is my favorite, by far!"
848,848,5,APPCUN13AIOCA,0001384198,S. Warner,"This is a small book, but covers and illustrates the classic children's story well."
849,849,5,A27BP2ZOMVD59U,0001384198,Vinnie505,Exactly what I was looking for
850,850,5,A3ALA7EL98XMB7,0001384198,Hall Dillon,great
851,851,3,A3NIKP0WGVAVY9,0001384198,A,Board book is a very shortened version of the classic
852,852,3,A301CQSRU5E5J2,0001384198,Stephanie,I did not understand just how small this book would be when I purchased it.
853,853,5,A16P5N8MNTXXU3,0001384198,VickyNC,"Beautiful large-size book to teach young children about trying when you don't think you can do something, not giving up and then achieving success.  Overcoming odds and being able to accomplish something others cannot and being proud of the accomplishment."
854,854,3,A12DIX8U0O538Z,0001384198,James D. Webber,"When my grand son was very young he would alwas say, grandpa I can't do this or can't do that so  I bought him The Little Engine That Could.  After reading it too him a few times I never heard him say again I can't.  Today he is a sucessful  Business Man."
855,855,5,AQ8GVBF5YJFSB,0001384198,Dakota,"I am 72 years old and remember so well this little book.  My twin sons also had this book and loved it.  It is sooooo healthy and inspirational.  To this day I am still saying ""I think I can. I think I can. I think I can.""

Nothing better or more inspirational for kids and the grown-ups who read it to them as well.  I only wish I had gotten a bigger version, but the price was right."
856,856,2,A2Q0OMPSCQ008M,0001384198,M.E.,very very tiny and flimsy
857,857,3,A47LLD0GKTHL7,0001384198,LS,it's a tiny mini book
858,858,3,A2T4S5RZM0E94A,0001384198,Crystal Cook,The book was great however the customer service came off as very rude to me.
859,859,4,A1T0C6RLJNSA4R,0001384198,Amazon Customer,"A wonderful book which I read to my children.  A little small compared to the one I had thirty years ago, but my grandson does not seem to mind."
860,860,5,A368PAEL4UV7GE,0001384198,camama,Great large hard cover childrens book. The illustrations are amazing.
861,861,5,A1NKJW0TNRVS7O,0001384198,Tamara M.,This is a large and lovely book was nice illustrations. My two-year-old loves the clown.
862,862,5,ACYN9HMSI43D9,0001384198,Jane P. Cartney,One of my all-time favorites. Beautiful edition.
863,863,3,A3KDCJEJQXZV48,0001384198,ts,I will be keeping this but the art work is not exactly my style.
864,864,2,AB3Z2DT8DA9GC,0001384198,GLR,Corners of book were crushed.  Large label pasted on back with original owner's name and address on back that cannot be removed.  I would not call this book excellent.  I was going to give it to a child as a gift now I will have to find another one.
865,865,5,A2342KZ27FB3QD,0001384198,M. Williams,DARLING book. Great illustrations!!
866,866,5,A2GBEQDR1BGAYD,0001384198,gguffey,"My son as a young child would say he couldn't do something, but his mother would encourage him and bought this book and the video for him. Now he is in grad school has publish several Poems and will begin teaching in January. This story help him when things look difficult and gave him determination to complete a task."
867,867,5,A1N98RV9HRG50A,0001384198,Becca 1244,Another classic children's book that I bought for my grandchildren.
868,868,5,A95VL99B7PKEE,0001384198,Debra,The perfect book for a child.
869,869,5,A2SZQ4RIBGH4S0,0001384198,tessaame,"A great classic, my grandchildren love the story."
870,870,1,AR1PP9L7ITGIM,0001384198,M. P.,This is an abridged version. It's tiny and flimsy.
871,871,5,A3IK8BRVAV2957,0001384198,Genevieve A. Stolarz,I've had this book since I was a child which is over 79 years and I purchased it for my great grandchildren for Christmas.
872,872,5,AR8CDOLV1G4Y4,0001384198,Shanice,Nice book reminds me of my childhood I can't wait to to read to my son when he's born.
873,873,4,A1GRAJ2LPGM9UC,0001384198,The Counselor,"With different versions of this classic, it was important to find the one my daughter born in 1978, was raised on.  Had to pass on the ""right"" version to the next generation."
874,874,4,AYTDCNGZ3GCH4,0001384198,Kindle Customer,Cute little board book.
875,875,5,A3O30D6UYN02CE,0001384198,Diane Catherine Woodman,"I gave this as a special gift to a Buddhist nun who lives near me and for 2 years has been building a training monastery. It's been a difficult, sometimes uphill project for her and a few other helpers, but it's coming along now. She read the book out loud during her morning meditation with two other nuns-in-training; they all loved it."
876,876,5,A1I3SQ5436ZFE3,0001384198,Tosha,LOVE THIS BOOK! I read this over and over as a child and was delighted to finally read it to my children. I also believe it contains valuable principles.
877,877,5,A3HUSAJ5BNF6TN,0001384198,Happy Customer,"This is my favorite children's book of all time.  My parents read it to me, I read it to my children and anytime I go to a baby shower, I include a copy of this book as part of the gift."
878,878,5,A7K7RA8YHVEAI,0001384198,Aly,"This was my favorite childhood story.  Whenever things got tough in my life, I would say to myself, ""I think I can, I think I can.""  I'm sixty and I never forgot this story... sounds silly, buy true,
My grandson loves it too.  I hope it helps him think positive."
879,879,1,A1G2NIQIC7V94N,0001384198,MGran,"Not pleased with this purchase at all. I expected a book and what I got was what looked like a postcard.  The book was tiny, and very cheaply made.  Thin pages and abridged version.  I should of read the description more closely because it is very misleading. Save your time and money and order a different version.  I am sending this book back for a refund."
880,880,5,AU2V0FIBAEGXN,0001384198,Clio Reads,"My four-year-old son and I love this re-telling of the old classic, The Little Engine That Could. Everyone knows the story of the little engine that used perseverance and positivity to find the strength to pull the train over the mountain--I'm sure I'm not the only one who recites ""I think I can, I think I can"" while hiking steep trails or running uphill--and Loren Long's new version keeps all that is timeless and magical about the old tale, and dresses it up with more beautiful and vibrant illustrations."
881,881,3,A3BP0GEL8XYWBC,0001384198,Rainne,Excpected book to be larger...it is pocket size :/
882,882,5,A14H6LPFB3G0CG,0001384198,Fitztab,My son loves everything about trains. He enjoys this book.
883,883,5,A1V47QJ0Y9X6FC,0001384198,artistryandmore,"Breaking Bad Habits

Now that Faithy is five and finally in school (we home schooled for Pre-K) I have had to step back in order to teach her the importance of doing things on her own.  Even though it has been very challenging to watch her have her fits (crying out of frustration) I try to encourage her to keep trying until she is able to it on her own.  These scenes play out most mornings when it is time to get ready for school, and she cant get her shirt or coat buttoned, and has a pant leg inside out and is struggling to fix it.

I am learning to understand the importance of letting the child solve their own little problems, especially with Faithy who for so long had everything done for her, thanks to aunts and uncles who loved feeding her, until it was completely inappropriate to do so, and who to this day think that she cant walk because they never put her down.

I cant possibly expect her teacher to spend time doing everything for her when she has a classroom of young, energized five year olds.  (I don't envy you Mrs LaFever)

The Importance of Trying Until You Can

For those of you that are unfamiliar with the story of the little engine that could, it is a story about a little blue engine that did what the other engines refused to do, after a train filled with toys and gifts for little boys and girls broke down.  The little blue engine tried her best, despite her small size to get to the little children.

If you are a mother who enjoys using great storytelling to create teachable moments, then this is the book that you need to add to your collection.

Read it with your children, they will love the story, and use the lesson when you notice frustration on their part because they cannot complete a task.

To help them to retain, come up with some fun activities that your children will enjoy doing, or have a nice discussion about times when we all feel as if we cant do something.  Are there things we can do accomplish our tasks, such as being patient, and counting when we start getting upset.  Every child is different, but they all love learning in fun settings."
884,884,4,ABOG0BVY6S91Y,0001384198,Lindsay,"The story and illustrations are great, I just wish the book itself was bigger. Just realize it's pocket-sized. Would be great to take on the go, but not a great bedtime story size. However, my kids still love reading it, even though it's small, and they haven't complained about the size. The story is classic and teaches a simple but great message. My kids (5 and 6 years old) love it, and I love that it has a nice message. Would definitely recommend the story itself, I just wish I would have ordered a bigger size (if there is one) so that when I read it to both my kids they can see the illustrations a little better."
885,885,5,AU8BUZFVPCZMN,0001384198,H. Reviewer,Brings back such memories.  The illustrations are luscious.  A classic.
886,886,5,AF47OYYCAWA6X,0001384198,Amazon Customer,Classic book that my son loves.
887,887,5,A3TFBLNZO0E6R0,0001384198,Jmon8155,Cute glad to add it to my collection
888,888,2,A1K2R2FNEZI9UN,0001384198,Amy M,"Tiniest book ever. It's okay and legible but definitely not what I was expecting ""little letters edition"" means it can be sent as a postcard."
889,889,5,A3NLYEORC6DIJN,0001384198,Hotair6,My 3 year old boy loves this book and it I enjoy reading it to him.
890,890,4,AB5JJRCPDISY8,0001384198,Brenda French,"Bought this for my grandson..it is a classic.  He is into Thomas and Friends and wanted to know the ""names"" of the engines..cute."
891,891,3,APMU4XOP7PR2V,0001384198,Jennie C. Juarez-Dowd,"I was dissapointed when I received this small book. I had been looking for the ""Golden Book"" version of this story to send to friends in England and had hoped this would come close. I'll keep looking for what I want."
892,892,5,A3TBL3P69VWZBO,0001384198,Mae B. Leumas,Excellent!
893,893,5,AKRD14X31322K,0001384198,Babbala,Perfect story for young students. Thank you for making the original version available.
894,894,5,AJXHKG9MG3TJ0,0001384198,Decorator333,"This is a classic story that kids will always love, with a good encouraging message."
895,895,5,A2T0ZAD9IWYFB9,0001384198,Dena K,Nice books for young children.
896,896,5,A3QQ9JFDIP2O21,0001384198,BH,Ggreat
897,897,5,ASSQ9J825KOY7,0001384198,Yvonne Allison,Great purchase
898,898,5,A3O57RLU0CPW1M,0001384198,M. Co,"my son loves this book, excellent story"
899,899,5,A18PSZ2WZGO4S0,0001384198,C. H.,This book is so tiny it's not enjoyable to read to littles. It's more fun to use as a travel book.
900,900,5,A1GP4KEJLVQ9LO,0001384198,Cynthia Velez,"To me this book is as old as time, but a new book for my grandaughter. She loves it and I have pleasure reading it 4-5 times a day. The condition was great and the book came quickly thank u off that.

  Sincerely a great full Nana"
901,901,3,A6ARCITB22ZEL,0001384198,Rebecca,i didn't realize it would be such a small book.
902,902,4,A2RP0SJXBJMI1Q,0001384198,Rebekah Kelly,I didn't look at measurements! This is a mini version of the book!
903,903,5,A5808EU94ZG1R,0001384198,wendy berkes,great
904,904,5,A11M3RL86EKYQL,0001384198,Sallie Verrette,A beautiful edition of an old favorite.
905,905,5,A1INE1AH1905D7,0001384198,Claire G Jones,a classic that never fails
906,906,4,AE5NMPZ9JKC2Q,0001384198,Rev. David L. Cannon,"I needed to refresh my mind about a great children's book, to use for a funeral oration ."
907,907,4,A1UBUR3RPRXQKT,0001384198,Twomimi,I thought the illustrations were beautiful but wish there was a way to make the print larger.  Maybe it was just my Kindle Fire HD but the print was very small and difficult to read to my grandson.
908,908,4,A2UA54M3LDETU0,0001384198,505wolff,Nice book... I only gave it 4 stars because I don't think it's great - original story- illustrations are ok
909,909,4,A3GURTXTBN6P1H,0001384198,Neen James Inc.,"A friend suggested I read this leading to my first marathon.... I guess I will be chanting ""I think I can, I think I can"" - heart warming for little ones to ask for help and keep asking until you find the person who believes in you and what you want to achieve."
910,910,4,A3AGRXY3JYCIJ3,0001384198,Mama Bird,"I was not bowled over by this book but I was stunned at how much my 3 1/2 loves it.  Instant Favorite!  I don't mind that its abridged, he often falls asleep near the end anyway.  Its sweet and simple with pretty artwork. The repitition is not so fun for me so we usually don't read every word on each page....the Old Man train tickles my son when I do my best 100 yr old voice."
911,911,5,AD4SHMDB40FTI,0001384198,Anne R.,A great lesson in sticking to your goals and having self confidence.
912,912,4,A1AHDK1R9OEQ8E,0001384198,TM,"It is ok. It is smaller than I expected. I purchased it for a plane. The text is very small and so are the pictures. My son (2.5yo) lost his interest after we've read it a couple of time as it was hard to see the pictures. Hopefully, we can re-read it when he is older."
913,913,5,A189124RNF8AG6,0001384198,schapin,one of the best.
914,914,3,AJOSL2W2SC5PE,0001384198,A390,"Always love this story, but I thought I was ordering a normal size paper back book close to 8 x 8. Turns out this is a tiny book that you can use as a mailer, closer to 3 or 4 inches. Careful which version you order."
915,915,5,A3FVAWZNKW9GX,0001384198,A.Trendl HungarianBookstore.com,"The story is simple: We're stronger than we think. You know the story and you know the tagline.

I hadn't read this since childhood. Reading it again, seeing these pictures, made it alive again.

The pictures each are works of art. Drawing from classic comic strip styles, but elevating with a sort of depth not ordinarily seen in a children's book, they will amaze and engage.

As to the story -- wow! It is prose and poetry at once. It avoids sing-songy rhymes, but has a simple refrain that has pushed this into the canon of great children's literature.

Anthony Trendl
TreeFortBooks.com"
916,916,5,A1G73KDUW5KPKB,0001384198,Pascal Tiscali,"This is the classic in its original format. Beware of ""abridged"" editions and reduced-size formats."
917,917,4,A3CH4MIJPZUOBU,0001384198,Brian,bought for a gift
918,918,2,A3C66WCRKASA3B,0001384198,SP83,"I ordered this book in the paper back version and when I received it, it was a small size that could probably fit in my back pocket!  Just a word to the wise --- make sure you look at the book dimensions before purchasing if you're looking for a normal-size story book."
919,919,5,AN8P5TP1ICDTY,0001384198,Melissa Merrick,A childhood memory revisited. Great story of determination
920,920,5,A5S02H4XJCDAF,0001384198,"MaryEllen Agolia, Ph.D.",EXCELLENT!
921,921,3,A32V9J8BK9PWZW,0001384198,Daniele Hunter,"This came in not-so-great condition-- a lot of the pop-up pieces were broken. But it was nothing I couldn't fix, and the art is beautiful."
922,922,2,A2EDZH51XHFA9B,0001384198,Robert Beveridge,"Watty Piper, The Little Engine that Could (Platt and Munk, 1930)

When I was a kid, I was pretty open to reading just about anything, really, and there were very few books I simply did not like. One of them was The Little Engine that Could. Well, a copy of it popped into our house tonight thanks to the mother-in-law, and I read it to the Bean tonight. Forty years later, my opinion of the book has not changed one bit. Repetitive prose, unlikable characters (in the engines who refuse), trite, inspirational resolution...I wouldn't have put things in those words when I was four, of course, at that time all I knew was that I was bored by it compared to other books in my collection of which I wore out multiple copies (Big Max, The Snowy Day, Why Mosquitoes Buzz in People's Ears, Mike Mulligan and His Steam Shovel, I could go on all day), but now, with a quarter-century of analysis and criticism behind me, I can put fingers on why the book rubbed me the wrong way so badly when I was young. And it still does. I know it is beloved of millions, but sorry, folks, I have never been able to get on this bandwagon, and at this point it's pretty obvious I never will. * "
923,923,5,A1RXRDVHW6S598,0001384198,Anno Domini,Best book ever!
924,924,3,ASBFTIUBR97T4,0001384198,love_my_dozen,"I didn't pay attention to the fact that this was a Little Letters Edition. It's very small!! I'm planning to return mine as it's not what I was expecting. If you're looking for the original story in a normal size make sure you aren't ordering the Little Letters Edition. It is around the size of a cd case as it's set up to be mailed to someone, and would work for that if you want to do something like that or carry it in a purse or diaper bag etc. If that's the case, then this would work well for that."
925,925,5,A1HTP28MJNRP4A,0001384198,L. Smith,"Beautiful book! And, my son loves it. It is a larger size, with more words, so very interesting and engaging for a 4 year old, who reads well.  He is growing out of the learning to read, one or 4 words each page & this one is still engaging because it has very large, gorgeous images."
926,926,5,ABNSIA2Z3ASO3,0001384198,Ellen M. Spence,"My Dad always told us to ""think I can"" and we could. Wanted my granddaughters to experience this book. Love it!"
927,927,5,A21SGKG7HBM3V3,0001384198,elle,"Two year old loves this book. I LOVE the updated illustrations especially the Native American doll. It's just a beautiful book, one I will keep and pass down to my kids' children in 30 years."
928,928,3,A3W1ZOQE7TGXM0,0001384198,Thrifty Dad,"Great story but the product description needs work.

This book was so small, when I opened my Amazon package I almost mistook it for an advertisement thrown in with the order.  It's literally the size of a thinner CD case, not the thicker case normally seen with music CD's for those of you that still buy those.

Also, this book is the ""Abridged Edition"", which is in the Amazon picture but unless you were looking for it specifically, it's too small to notice.  Not sure why you'd want an abridged version of this book, it's a children's book, how much shorter do you need it to be?

If you want a travel size book that isn't very bulky or heavy, then this is the book for you.  If you want something large enough to read to your child and see large pictures, look for a normal sized book."
929,929,5,A131V7E1QVHZMK,0001384198,RJ Anderson,Best baby gift ever!
930,930,5,A22V3X8G6CS6GB,0001384198,Cath,I used to read this story to my son and now I am reading it to my grandson. It is a great story with beautiful colorful pictures. Both of us have fun when we read it. Story time is a wonderful special time for bonding with someone you love.
931,931,5,A16FAS8W58EPZW,0001384198,Christee B.,My daughters exact words were...that was a good story. She loved it and has a very good lesson behind it.
932,932,4,A2XO942IV8HW7O,0001384198,Edry,tiny but very nice. Pictures are great and story reads beautifully.
933,933,5,A2IZJMJ0208LXL,0001384198,catiecat,"Unveiled The Little Engine That Could for my son's 2nd birthday, and he asked us to read it to him about 4 times in a row.  He's continued to ask for it regularly ever since.  This is such a cute and heartwarming story, and the new art in this edition is adorable.

The pages are made from a very nice quality paper, with artwork that is beautiful and vivid."
934,934,4,A3D80S8S7M81OW,0001384198,elderly lady,The book was smaller than I expected.
935,935,5,A1YKYZ5TX0LZPL,0001384198,Shelley Stallings,"The book is great.  However, the wind up train was not included."
936,936,1,A1GKQL8VWI4ZJ6,0001384198,Peter,"Why would you take a classic children's book and abridge it? It's already short. It's designed for kids. Why cut it down? Is paper that expensive?

I just wish the title said ""The Little Engine That Could, Abridged."" I bought this from my mobile phone, without reading the fine print, assuming I'd get the normal book. Time to find a normal copy. Perhaps in a physical bookstore this time. Or carefully reading reviews. Looking on a desktop, there seem to be dozens of different versions, all butchered in different ways.

Perhaps Amazon could find a way to place the normal edition at the top of the listings?"
937,937,3,A1IIP5OVY6B9MK,0001384198,Sandra,I purchased this as a gift for my grandson...VERY disappointing that the Little Engine is now a female. I will try to find a little girl who will enjoy this and continue my search for a gift quality book that is still the original and has a male Little Engine.
938,938,5,A2HPRN2X9S1WTE,0001384198,jayd,great message and story. beautiful hard cover book with book jacket. a good size too.
939,939,5,A4HXG7FK877CO,0001384198,Ralph Vines,Good product and service.
940,940,5,A1PH7QOKYQ368P,0001384198,matthew,The book was in good condition and came to me within a reasonable time frame.
941,941,4,A13MZU1KPJBG9N,0001384198,A.P.,"My daughter loves it, but packaging was damaged when it arrived."
942,942,5,A3MTWJNDONEIZR,0001384198,DT,Always a classic for children!
